ng20, 4.3, 84.6, 75.2, 2.8, 1, 14024.5454, 1788.175, 0, 62789
ng20, 4.7, 237.9, 221.2, 6.2, 1, 14018.2161, 3482.5889, 0, 74712
ng20, 4.4, 83.7, 73.7, 3.4, 1, 14016.2035, 628.4111, 0, 72389
ng20, 4.6, 40.0, 33.9, 1.4, 1, 14014.5465, 439.4878, 0, 50435
ng20, 4.6, 404.6, 377.8, 15.0, 1, 14012.6428, 5567.6697, 0, 98840
ng20, 4.7, 643.8, 603.1, 24.4, 1, 14009.8307, 5883.9231, 0, 147178
ng20, 5.1, 1254.5, 1188.5, 47.7, 1, 14004.9549, 6729.6996, 0, 122433
ng20, 5.0, 3464.3, 3286.9, 155.7, 1, 13999.5401, 7964.0886, 0, 130315
ng20, 5.0, 3965.9, 3736.1, 206.0, 1, 13988.5946, 6015.5416, 0, 209455
ng20, 4.9, 3307.4, 3120.5, 165.6, 1, 13979.3944, 9506.0639, 0, 126060
ng20, 4.2, 6220.2, 5521.9, 683.6, 1, 13970.9091, 6465.8421, 0, 46371
ng20, 4.8, 6948.1, 6181.2, 745.5, 1, 13970.9091, 9534.4581, 0, 83509
ng20, 5.0, 1890.4, 1779.6, 97.7, 1, 13966.4736, 9440.9591, 0, 68459
ng20, 5.0, 2846.6, 2659.3, 170.5, 1, 13955.9636, 9966.2989, 0, 81368
ng20, 6.0, 15572.8, 13534.1, 1999.5, 1, 13950.3108, 10637.7624, 0, 81360
ng20, 7.0, 25546.6, 20530.1, 4961.2, 1, 13941.5479, 11096.7208, 0, 57568
ng20, 6.6, 26778.4, 23179.7, 3547.0, 1, 13929.0058, 11642.4207, 0, 52519
ng20, 6.0, 34526.9, 30321.2, 4147.0, 1, 13914.2465, 11953.0233, 0, 37601
ng20, 5.7, 37764.3, 32722.7, 4990.7, 1, 13878.2605, 12376.9677, 0, 24606
ng20, 5.6, 34166.6, 30014.9, 4097.1, 1, 13858.3938, 11681.1076, 0, 31666
ng20, 5.9, 64603.4, 54033.8, 10488.6, 1, 13846.6756, 12667.8727, 0, 8953
ng20, 4.5, 46982.8, 40471.9, 6446.1, 1, 13815.6327, 12902.1741, 0, 6824
ng20, 4.5, 32559.9, 28515.9, 3996.0, 1, 13779.0124, 12888.095, 0, 7282
ng20, 5.5, 60389.4, 49493.4, 10828.6, 1, 13769.023, 12103.796, 0, 26587
